copy_id,book_id,copy_number,location,rack,shelf,status
CP00451,BK016,copy1,L1,L1R03,L1R03S4,Available
CP00452,BK016,copy2,L1,L1R03,L1R03S4,Available
CP00453,BK016,copy3,L1,L1R03,L1R03S4,Available
CP00454,BK016,copy4,L1,L1R03,L1R03S4,Available
CP00455,BK016,copy5,L1,L1R03,L1R03S4,Available
CP00456,BK016,copy6,L1,L1R03,L1R03S4,Available
CP00457,BK016,copy7,L1,L1R03,L1R03S4,Available
CP00458,BK016,copy8,L1,L1R03,L1R03S4,Available
CP00459,BK016,copy9,L1,L1R03,L1R03S4,Available
CP00460,BK016,copy10,L1,L1R03,L1R03S4,Available
CP00461,BK016,copy11,L1,L1R03,L1R03S4,Available
CP00462,BK016,copy12,L1,L1R03,L1R03S4,Available
CP00463,BK016,copy13,L1,L1R03,L1R03S4,Available
CP00464,BK016,copy14,L1,L1R03,L1R03S4,Available
CP00465,BK016,copy15,L1,L1R03,L1R03S4,Available
CP00466,BK016,copy16,L1,L1R03,L1R03S4,Available
CP00467,BK016,copy17,L1,L1R03,L1R03S4,Available
CP00468,BK016,copy18,L1,L1R03,L1R03S4,Available
CP00469,BK016,copy19,L1,L1R03,L1R03S4,Available
CP00470,BK016,copy20,L1,L1R03,L1R03S4,Available
CP00471,BK016,copy21,L1,L1R03,L1R03S4,Available
CP00472,BK016,copy22,L1,L1R03,L1R03S4,Available
CP00473,BK016,copy23,L1,L1R03,L1R03S4,Available
CP00474,BK016,copy24,L1,L1R03,L1R03S4,Available
CP00475,BK016,copy25,L1,L1R03,L1R03S4,Available
CP00476,BK016,copy26,L1,L1R03,L1R03S4,Available
CP00477,BK016,copy27,L1,L1R03,L1R03S4,Available
CP00478,BK016,copy28,L1,L1R03,L1R03S4,Available
CP00479,BK016,copy29,L1,L1R03,L1R03S4,Available
CP00480,BK016,copy30,L1,L1R03,L1R03S4,Available
CP00481,BK017,copy1,L1,L1R03,L1R03S5,Available
CP00482,BK017,copy2,L1,L1R03,L1R03S5,Available
CP00483,BK017,copy3,L1,L1R03,L1R03S5,Available
CP00484,BK017,copy4,L1,L1R03,L1R03S5,Available
CP00485,BK017,copy5,L1,L1R03,L1R03S5,Available
CP00486,BK017,copy6,L1,L1R03,L1R03S5,Available
CP00487,BK017,copy7,L1,L1R03,L1R03S5,Available
CP00488,BK017,copy8,L1,L1R03,L1R03S5,Available
CP00489,BK017,copy9,L1,L1R03,L1R03S5,Available
CP00490,BK017,copy10,L1,L1R03,L1R03S5,Available
CP00491,BK017,copy11,L1,L1R03,L1R03S5,Available
CP00492,BK017,copy12,L1,L1R03,L1R03S5,Available
CP00493,BK017,copy13,L1,L1R03,L1R03S5,Available
CP00494,BK017,copy14,L1,L1R03,L1R03S5,Available
CP00495,BK017,copy15,L1,L1R03,L1R03S5,Available
CP00496,BK017,copy16,L1,L1R03,L1R03S5,Available
CP00497,BK017,copy17,L1,L1R03,L1R03S5,Available
CP00498,BK017,copy18,L1,L1R03,L1R03S5,Available
CP00499,BK017,copy19,L1,L1R03,L1R03S5,Available
CP00500,BK017,copy20,L1,L1R03,L1R03S5,Available
CP00501,BK017,copy21,L1,L1R03,L1R03S5,Available
CP00502,BK017,copy22,L1,L1R03,L1R03S5,Available
CP00503,BK017,copy23,L1,L1R03,L1R03S5,Available
CP00504,BK017,copy24,L1,L1R03,L1R03S5,Available
CP00505,BK017,copy25,L1,L1R03,L1R03S5,Available
CP00506,BK017,copy26,L1,L1R03,L1R03S5,Available
CP00507,BK017,copy27,L1,L1R03,L1R03S5,Available
CP00508,BK017,copy28,L1,L1R03,L1R03S5,Available
CP00509,BK017,copy29,L1,L1R03,L1R03S5,Available
CP00510,BK017,copy30,L1,L1R03,L1R03S5,Available
CP00511,BK018,copy1,L1,L1R03,L1R03S6,Available
CP00512,BK018,copy2,L1,L1R03,L1R03S6,Available
CP00513,BK018,copy3,L1,L1R03,L1R03S6,Available
CP00514,BK018,copy4,L1,L1R03,L1R03S6,Available
CP00515,BK018,copy5,L1,L1R03,L1R03S6,Available
CP00516,BK018,copy6,L1,L1R03,L1R03S6,Available
CP00517,BK018,copy7,L1,L1R03,L1R03S6,Available
CP00518,BK018,copy8,L1,L1R03,L1R03S6,Available
CP00519,BK018,copy9,L1,L1R03,L1R03S6,Available
CP00520,BK018,copy10,L1,L1R03,L1R03S6,Available
CP00521,BK018,copy11,L1,L1R03,L1R03S6,Available
CP00522,BK018,copy12,L1,L1R03,L1R03S6,Available
CP00523,BK018,copy13,L1,L1R03,L1R03S6,Available
CP00524,BK018,copy14,L1,L1R03,L1R03S6,Available
CP00525,BK018,copy15,L1,L1R03,L1R03S6,Available
CP00526,BK018,copy16,L1,L1R03,L1R03S6,Available
CP00527,BK018,copy17,L1,L1R03,L1R03S6,Available
CP00528,BK018,copy18,L1,L1R03,L1R03S6,Available
CP00529,BK018,copy19,L1,L1R03,L1R03S6,Available
CP00530,BK018,copy20,L1,L1R03,L1R03S6,Available
CP00531,BK018,copy21,L1,L1R03,L1R03S6,Available
CP00532,BK018,copy22,L1,L1R03,L1R03S6,Available
CP00533,BK018,copy23,L1,L1R03,L1R03S6,Available
CP00534,BK018,copy24,L1,L1R03,L1R03S6,Available
CP00535,BK018,copy25,L1,L1R03,L1R03S6,Available
CP00536,BK018,copy26,L1,L1R03,L1R03S6,Available
CP00537,BK018,copy27,L1,L1R03,L1R03S6,Available
CP00538,BK018,copy28,L1,L1R03,L1R03S6,Available
CP00539,BK018,copy29,L1,L1R03,L1R03S6,Available
CP00540,BK018,copy30,L1,L1R03,L1R03S6,Available
CP00541,BK019,copy1,L1,L1R04,L1R04S1,Available
CP00542,BK019,copy2,L1,L1R04,L1R04S1,Available
CP00543,BK019,copy3,L1,L1R04,L1R04S1,Available
CP00544,BK019,copy4,L1,L1R04,L1R04S1,Available
CP00545,BK019,copy5,L1,L1R04,L1R04S1,Available
CP00546,BK019,copy6,L1,L1R04,L1R04S1,Available
CP00547,BK019,copy7,L1,L1R04,L1R04S1,Available
CP00548,BK019,copy8,L1,L1R04,L1R04S1,Available
CP00549,BK019,copy9,L1,L1R04,L1R04S1,Available
CP00550,BK019,copy10,L1,L1R04,L1R04S1,Available
CP00551,BK019,copy11,L1,L1R04,L1R04S1,Available
CP00552,BK019,copy12,L1,L1R04,L1R04S1,Available
CP00553,BK019,copy13,L1,L1R04,L1R04S1,Available
CP00554,BK019,copy14,L1,L1R04,L1R04S1,Available
CP00555,BK019,copy15,L1,L1R04,L1R04S1,Available
CP00556,BK019,copy16,L1,L1R04,L1R04S1,Available
CP00557,BK019,copy17,L1,L1R04,L1R04S1,Available
CP00558,BK019,copy18,L1,L1R04,L1R04S1,Available
CP00559,BK019,copy19,L1,L1R04,L1R04S1,Available
CP00560,BK019,copy20,L1,L1R04,L1R04S1,Available
CP00561,BK019,copy21,L1,L1R04,L1R04S1,Available
CP00562,BK019,copy22,L1,L1R04,L1R04S1,Available
CP00563,BK019,copy23,L1,L1R04,L1R04S1,Available
CP00564,BK019,copy24,L1,L1R04,L1R04S1,Available
CP00565,BK019,copy25,L1,L1R04,L1R04S1,Available
CP00566,BK019,copy26,L1,L1R04,L1R04S1,Available
CP00567,BK019,copy27,L1,L1R04,L1R04S1,Available
CP00568,BK019,copy28,L1,L1R04,L1R04S1,Available
CP00569,BK019,copy29,L1,L1R04,L1R04S1,Available
CP00570,BK019,copy30,L1,L1R04,L1R04S1,Available
CP00571,BK020,copy1,L1,L1R04,L1R04S2,Available
CP00572,BK020,copy2,L1,L1R04,L1R04S2,Available
CP00573,BK020,copy3,L1,L1R04,L1R04S2,Available
CP00574,BK020,copy4,L1,L1R04,L1R04S2,Available
CP00575,BK020,copy5,L1,L1R04,L1R04S2,Available
CP00576,BK020,copy6,L1,L1R04,L1R04S2,Available
CP00577,BK020,copy7,L1,L1R04,L1R04S2,Available
CP00578,BK020,copy8,L1,L1R04,L1R04S2,Available
CP00579,BK020,copy9,L1,L1R04,L1R04S2,Available
CP00580,BK020,copy10,L1,L1R04,L1R04S2,Available
CP00581,BK020,copy11,L1,L1R04,L1R04S2,Available
CP00582,BK020,copy12,L1,L1R04,L1R04S2,Available
CP00583,BK020,copy13,L1,L1R04,L1R04S2,Available
CP00584,BK020,copy14,L1,L1R04,L1R04S2,Available
CP00585,BK020,copy15,L1,L1R04,L1R04S2,Available
CP00586,BK020,copy16,L1,L1R04,L1R04S2,Available
CP00587,BK020,copy17,L1,L1R04,L1R04S2,Available
CP00588,BK020,copy18,L1,L1R04,L1R04S2,Available
CP00589,BK020,copy19,L1,L1R04,L1R04S2,Available
CP00590,BK020,copy20,L1,L1R04,L1R04S2,Available
CP00591,BK020,copy21,L1,L1R04,L1R04S2,Available
CP00592,BK020,copy22,L1,L1R04,L1R04S2,Available
CP00593,BK020,copy23,L1,L1R04,L1R04S2,Available
CP00594,BK020,copy24,L1,L1R04,L1R04S2,Available
CP00595,BK020,copy25,L1,L1R04,L1R04S2,Available
CP00596,BK020,copy26,L1,L1R04,L1R04S2,Available
CP00597,BK020,copy27,L1,L1R04,L1R04S2,Available
CP00598,BK020,copy28,L1,L1R04,L1R04S2,Available
CP00599,BK020,copy29,L1,L1R04,L1R04S2,Available
CP00600,BK020,copy30,L1,L1R04,L1R04S2,Available
CP00601,BK021,copy1,L1,L1R04,L1R04S3,Available
CP00602,BK021,copy2,L1,L1R04,L1R04S3,Available
CP00603,BK021,copy3,L1,L1R04,L1R04S3,Available
CP00604,BK021,copy4,L1,L1R04,L1R04S3,Available
CP00605,BK021,copy5,L1,L1R04,L1R04S3,Available
CP00606,BK021,copy6,L1,L1R04,L1R04S3,Available
CP00607,BK021,copy7,L1,L1R04,L1R04S3,Available
CP00608,BK021,copy8,L1,L1R04,L1R04S3,Available
CP00609,BK021,copy9,L1,L1R04,L1R04S3,Available
CP00610,BK021,copy10,L1,L1R04,L1R04S3,Available
CP00611,BK021,copy11,L1,L1R04,L1R04S3,Available
CP00612,BK021,copy12,L1,L1R04,L1R04S3,Available
CP00613,BK021,copy13,L1,L1R04,L1R04S3,Available
CP00614,BK021,copy14,L1,L1R04,L1R04S3,Available
CP00615,BK021,copy15,L1,L1R04,L1R04S3,Available
CP00616,BK021,copy16,L1,L1R04,L1R04S3,Available
CP00617,BK021,copy17,L1,L1R04,L1R04S3,Available
CP00618,BK021,copy18,L1,L1R04,L1R04S3,Available
CP00619,BK021,copy19,L1,L1R04,L1R04S3,Available
CP00620,BK021,copy20,L1,L1R04,L1R04S3,Available
CP00621,BK021,copy21,L1,L1R04,L1R04S3,Available
CP00622,BK021,copy22,L1,L1R04,L1R04S3,Available
CP00623,BK021,copy23,L1,L1R04,L1R04S3,Available
CP00624,BK021,copy24,L1,L1R04,L1R04S3,Available
CP00625,BK021,copy25,L1,L1R04,L1R04S3,Available
CP00626,BK021,copy26,L1,L1R04,L1R04S3,Available
CP00627,BK021,copy27,L1,L1R04,L1R04S3,Available
CP00628,BK021,copy28,L1,L1R04,L1R04S3,Available
CP00629,BK021,copy29,L1,L1R04,L1R04S3,Available
CP00630,BK021,copy30,L1,L1R04,L1R04S3,Available
CP00631,BK022,copy1,L1,L1R04,L1R04S4,Available
CP00632,BK022,copy2,L1,L1R04,L1R04S4,Available
CP00633,BK022,copy3,L1,L1R04,L1R04S4,Available
CP00634,BK022,copy4,L1,L1R04,L1R04S4,Available
CP00635,BK022,copy5,L1,L1R04,L1R04S4,Available
CP00636,BK022,copy6,L1,L1R04,L1R04S4,Available
CP00637,BK022,copy7,L1,L1R04,L1R04S4,Available
CP00638,BK022,copy8,L1,L1R04,L1R04S4,Available
CP00639,BK022,copy9,L1,L1R04,L1R04S4,Available
CP00640,BK022,copy10,L1,L1R04,L1R04S4,Available
CP00641,BK022,copy11,L1,L1R04,L1R04S4,Available
CP00642,BK022,copy12,L1,L1R04,L1R04S4,Available
CP00643,BK022,copy13,L1,L1R04,L1R04S4,Available
CP00644,BK022,copy14,L1,L1R04,L1R04S4,Available
CP00645,BK022,copy15,L1,L1R04,L1R04S4,Available
CP00646,BK022,copy16,L1,L1R04,L1R04S4,Available
CP00647,BK022,copy17,L1,L1R04,L1R04S4,Available
CP00648,BK022,copy18,L1,L1R04,L1R04S4,Available
CP00649,BK022,copy19,L1,L1R04,L1R04S4,Available
CP00650,BK022,copy20,L1,L1R04,L1R04S4,Available
CP00651,BK022,copy21,L1,L1R04,L1R04S4,Available
CP00652,BK022,copy22,L1,L1R04,L1R04S4,Available
CP00653,BK022,copy23,L1,L1R04,L1R04S4,Available
CP00654,BK022,copy24,L1,L1R04,L1R04S4,Available
CP00655,BK022,copy25,L1,L1R04,L1R04S4,Available
CP00656,BK022,copy26,L1,L1R04,L1R04S4,Available
CP00657,BK022,copy27,L1,L1R04,L1R04S4,Available
CP00658,BK022,copy28,L1,L1R04,L1R04S4,Available
CP00659,BK022,copy29,L1,L1R04,L1R04S4,Available
CP00660,BK022,copy30,L1,L1R04,L1R04S4,Available
CP00661,BK023,copy1,L1,L1R04,L1R04S5,Available
CP00662,BK023,copy2,L1,L1R04,L1R04S5,Available
CP00663,BK023,copy3,L1,L1R04,L1R04S5,Available
CP00664,BK023,copy4,L1,L1R04,L1R04S5,Available
CP00665,BK023,copy5,L1,L1R04,L1R04S5,Available
CP00666,BK023,copy6,L1,L1R04,L1R04S5,Available
CP00667,BK023,copy7,L1,L1R04,L1R04S5,Available
CP00668,BK023,copy8,L1,L1R04,L1R04S5,Available
CP00669,BK023,copy9,L1,L1R04,L1R04S5,Available
CP00670,BK023,copy10,L1,L1R04,L1R04S5,Available
CP00671,BK023,copy11,L1,L1R04,L1R04S5,Available
CP00672,BK023,copy12,L1,L1R04,L1R04S5,Available
CP00673,BK023,copy13,L1,L1R04,L1R04S5,Available
CP00674,BK023,copy14,L1,L1R04,L1R04S5,Available
CP00675,BK023,copy15,L1,L1R04,L1R04S5,Available
CP00676,BK023,copy16,L1,L1R04,L1R04S5,Available
CP00677,BK023,copy17,L1,L1R04,L1R04S5,Available
CP00678,BK023,copy18,L1,L1R04,L1R04S5,Available
CP00679,BK023,copy19,L1,L1R04,L1R04S5,Available
CP00680,BK023,copy20,L1,L1R04,L1R04S5,Available
CP00681,BK023,copy21,L1,L1R04,L1R04S5,Available
CP00682,BK023,copy22,L1,L1R04,L1R04S5,Available
CP00683,BK023,copy23,L1,L1R04,L1R04S5,Available
CP00684,BK023,copy24,L1,L1R04,L1R04S5,Available
CP00685,BK023,copy25,L1,L1R04,L1R04S5,Available
CP00686,BK023,copy26,L1,L1R04,L1R04S5,Available
CP00687,BK023,copy27,L1,L1R04,L1R04S5,Available
CP00688,BK023,copy28,L1,L1R04,L1R04S5,Available
CP00689,BK023,copy29,L1,L1R04,L1R04S5,Available
CP00690,BK023,copy30,L1,L1R04,L1R04S5,Available
CP00691,BK024,copy1,L1,L1R04,L1R04S6,Available
CP00692,BK024,copy2,L1,L1R04,L1R04S6,Available
CP00693,BK024,copy3,L1,L1R04,L1R04S6,Available
CP00694,BK024,copy4,L1,L1R04,L1R04S6,Available
CP00695,BK024,copy5,L1,L1R04,L1R04S6,Available
CP00696,BK024,copy6,L1,L1R04,L1R04S6,Available
CP00697,BK024,copy7,L1,L1R04,L1R04S6,Available
CP00698,BK024,copy8,L1,L1R04,L1R04S6,Available
CP00699,BK024,copy9,L1,L1R04,L1R04S6,Available
CP00700,BK024,copy10,L1,L1R04,L1R04S6,Available
CP00701,BK024,copy11,L1,L1R04,L1R04S6,Available
CP00702,BK024,copy12,L1,L1R04,L1R04S6,Available
CP00703,BK024,copy13,L1,L1R04,L1R04S6,Available
CP00704,BK024,copy14,L1,L1R04,L1R04S6,Available
CP00705,BK024,copy15,L1,L1R04,L1R04S6,Available
CP00706,BK024,copy16,L1,L1R04,L1R04S6,Available
CP00707,BK024,copy17,L1,L1R04,L1R04S6,Available
CP00708,BK024,copy18,L1,L1R04,L1R04S6,Available
CP00709,BK024,copy19,L1,L1R04,L1R04S6,Available
CP00710,BK024,copy20,L1,L1R04,L1R04S6,Available
CP00711,BK024,copy21,L1,L1R04,L1R04S6,Available
CP00712,BK024,copy22,L1,L1R04,L1R04S6,Available
CP00713,BK024,copy23,L1,L1R04,L1R04S6,Available
CP00714,BK024,copy24,L1,L1R04,L1R04S6,Available
CP00715,BK024,copy25,L1,L1R04,L1R04S6,Available
CP00716,BK024,copy26,L1,L1R04,L1R04S6,Available
CP00717,BK024,copy27,L1,L1R04,L1R04S6,Available
CP00718,BK024,copy28,L1,L1R04,L1R04S6,Available
CP00719,BK024,copy29,L1,L1R04,L1R04S6,Available
CP00720,BK024,copy30,L1,L1R04,L1R04S6,Available
CP00721,BK025,copy1,L1,L1R05,L1R05S1,Available
CP00722,BK025,copy2,L1,L1R05,L1R05S1,Available
CP00723,BK025,copy3,L1,L1R05,L1R05S1,Available
CP00724,BK025,copy4,L1,L1R05,L1R05S1,Available
CP00725,BK025,copy5,L1,L1R05,L1R05S1,Available
CP00726,BK025,copy6,L1,L1R05,L1R05S1,Available
CP00727,BK025,copy7,L1,L1R05,L1R05S1,Available
CP00728,BK025,copy8,L1,L1R05,L1R05S1,Available
CP00729,BK025,copy9,L1,L1R05,L1R05S1,Available
CP00730,BK025,copy10,L1,L1R05,L1R05S1,Available
CP00731,BK025,copy11,L1,L1R05,L1R05S1,Available
CP00732,BK025,copy12,L1,L1R05,L1R05S1,Available
CP00733,BK025,copy13,L1,L1R05,L1R05S1,Available
CP00734,BK025,copy14,L1,L1R05,L1R05S1,Available
CP00735,BK025,copy15,L1,L1R05,L1R05S1,Available
CP00736,BK025,copy16,L1,L1R05,L1R05S1,Available
CP00737,BK025,copy17,L1,L1R05,L1R05S1,Available
CP00738,BK025,copy18,L1,L1R05,L1R05S1,Available
CP00739,BK025,copy19,L1,L1R05,L1R05S1,Available
CP00740,BK025,copy20,L1,L1R05,L1R05S1,Available
CP00741,BK025,copy21,L1,L1R05,L1R05S1,Available
CP00742,BK025,copy22,L1,L1R05,L1R05S1,Available
CP00743,BK025,copy23,L1,L1R05,L1R05S1,Available
CP00744,BK025,copy24,L1,L1R05,L1R05S1,Available
CP00745,BK025,copy25,L1,L1R05,L1R05S1,Available
CP00746,BK025,copy26,L1,L1R05,L1R05S1,Available
CP00747,BK025,copy27,L1,L1R05,L1R05S1,Available
CP00748,BK025,copy28,L1,L1R05,L1R05S1,Available
CP00749,BK025,copy29,L1,L1R05,L1R05S1,Available
CP00750,BK025,copy30,L1,L1R05,L1R05S1,Available
CP00751,BK026,copy1,L1,L1R05,L1R05S2,Available
CP00752,BK026,copy2,L1,L1R05,L1R05S2,Available
CP00753,BK026,copy3,L1,L1R05,L1R05S2,Available
CP00754,BK026,copy4,L1,L1R05,L1R05S2,Available
CP00755,BK026,copy5,L1,L1R05,L1R05S2,Available
CP00756,BK026,copy6,L1,L1R05,L1R05S2,Available
CP00757,BK026,copy7,L1,L1R05,L1R05S2,Available
CP00758,BK026,copy8,L1,L1R05,L1R05S2,Available
CP00759,BK026,copy9,L1,L1R05,L1R05S2,Available
CP00760,BK026,copy10,L1,L1R05,L1R05S2,Available
CP00761,BK026,copy11,L1,L1R05,L1R05S2,Available
CP00762,BK026,copy12,L1,L1R05,L1R05S2,Available
CP00763,BK026,copy13,L1,L1R05,L1R05S2,Available
CP00764,BK026,copy14,L1,L1R05,L1R05S2,Available
CP00765,BK026,copy15,L1,L1R05,L1R05S2,Available
CP00766,BK026,copy16,L1,L1R05,L1R05S2,Available
CP00767,BK026,copy17,L1,L1R05,L1R05S2,Available
CP00768,BK026,copy18,L1,L1R05,L1R05S2,Available
CP00769,BK026,copy19,L1,L1R05,L1R05S2,Available
CP00770,BK026,copy20,L1,L1R05,L1R05S2,Available
CP00771,BK026,copy21,L1,L1R05,L1R05S2,Available
CP00772,BK026,copy22,L1,L1R05,L1R05S2,Available
CP00773,BK026,copy23,L1,L1R05,L1R05S2,Available
CP00774,BK026,copy24,L1,L1R05,L1R05S2,Available
CP00775,BK026,copy25,L1,L1R05,L1R05S2,Available
CP00776,BK026,copy26,L1,L1R05,L1R05S2,Available
CP00777,BK026,copy27,L1,L1R05,L1R05S2,Available
CP00778,BK026,copy28,L1,L1R05,L1R05S2,Available
CP00779,BK026,copy29,L1,L1R05,L1R05S2,Available
CP00780,BK026,copy30,L1,L1R05,L1R05S2,Available
CP00781,BK027,copy1,L1,L1R05,L1R05S3,Available
CP00782,BK027,copy2,L1,L1R05,L1R05S3,Available
CP00783,BK027,copy3,L1,L1R05,L1R05S3,Available
CP00784,BK027,copy4,L1,L1R05,L1R05S3,Available
CP00785,BK027,copy5,L1,L1R05,L1R05S3,Available
CP00786,BK027,copy6,L1,L1R05,L1R05S3,Available
CP00787,BK027,copy7,L1,L1R05,L1R05S3,Available
CP00788,BK027,copy8,L1,L1R05,L1R05S3,Available
CP00789,BK027,copy9,L1,L1R05,L1R05S3,Available
CP00790,BK027,copy10,L1,L1R05,L1R05S3,Available
CP00791,BK027,copy11,L1,L1R05,L1R05S3,Available
CP00792,BK027,copy12,L1,L1R05,L1R05S3,Available
CP00793,BK027,copy13,L1,L1R05,L1R05S3,Available
CP00794,BK027,copy14,L1,L1R05,L1R05S3,Available
CP00795,BK027,copy15,L1,L1R05,L1R05S3,Available
CP00796,BK027,copy16,L1,L1R05,L1R05S3,Available
CP00797,BK027,copy17,L1,L1R05,L1R05S3,Available
CP00798,BK027,copy18,L1,L1R05,L1R05S3,Available
CP00799,BK027,copy19,L1,L1R05,L1R05S3,Available
CP00800,BK027,copy20,L1,L1R05,L1R05S3,Available
CP00801,BK027,copy21,L1,L1R05,L1R05S3,Available
CP00802,BK027,copy22,L1,L1R05,L1R05S3,Available
CP00803,BK027,copy23,L1,L1R05,L1R05S3,Available
CP00804,BK027,copy24,L1,L1R05,L1R05S3,Available
CP00805,BK027,copy25,L1,L1R05,L1R05S3,Available
CP00806,BK027,copy26,L1,L1R05,L1R05S3,Available
CP00807,BK027,copy27,L1,L1R05,L1R05S3,Available
CP00808,BK027,copy28,L1,L1R05,L1R05S3,Available
CP00809,BK027,copy29,L1,L1R05,L1R05S3,Available
CP00810,BK027,copy30,L1,L1R05,L1R05S3,Available
CP00811,BK028,copy1,L1,L1R05,L1R05S4,Available
CP00812,BK028,copy2,L1,L1R05,L1R05S4,Available
CP00813,BK028,copy3,L1,L1R05,L1R05S4,Available
CP00814,BK028,copy4,L1,L1R05,L1R05S4,Available
CP00815,BK028,copy5,L1,L1R05,L1R05S4,Available
CP00816,BK028,copy6,L1,L1R05,L1R05S4,Available
CP00817,BK028,copy7,L1,L1R05,L1R05S4,Available
CP00818,BK028,copy8,L1,L1R05,L1R05S4,Available
CP00819,BK028,copy9,L1,L1R05,L1R05S4,Available
CP00820,BK028,copy10,L1,L1R05,L1R05S4,Available
CP00821,BK028,copy11,L1,L1R05,L1R05S4,Available
CP00822,BK028,copy12,L1,L1R05,L1R05S4,Available
CP00823,BK028,copy13,L1,L1R05,L1R05S4,Available
CP00824,BK028,copy14,L1,L1R05,L1R05S4,Available
CP00825,BK028,copy15,L1,L1R05,L1R05S4,Available
CP00826,BK028,copy16,L1,L1R05,L1R05S4,Available
CP00827,BK028,copy17,L1,L1R05,L1R05S4,Available
CP00828,BK028,copy18,L1,L1R05,L1R05S4,Available
CP00829,BK028,copy19,L1,L1R05,L1R05S4,Available
CP00830,BK028,copy20,L1,L1R05,L1R05S4,Available
CP00831,BK028,copy21,L1,L1R05,L1R05S4,Available
CP00832,BK028,copy22,L1,L1R05,L1R05S4,Available
CP00833,BK028,copy23,L1,L1R05,L1R05S4,Available
CP00834,BK028,copy24,L1,L1R05,L1R05S4,Available
CP00835,BK028,copy25,L1,L1R05,L1R05S4,Available
CP00836,BK028,copy26,L1,L1R05,L1R05S4,Available
CP00837,BK028,copy27,L1,L1R05,L1R05S4,Available
CP00838,BK028,copy28,L1,L1R05,L1R05S4,Available
CP00839,BK028,copy29,L1,L1R05,L1R05S4,Available
CP00840,BK028,copy30,L1,L1R05,L1R05S4,Available
CP00841,BK029,copy1,L1,L1R05,L1R05S5,Available
CP00842,BK029,copy2,L1,L1R05,L1R05S5,Available
CP00843,BK029,copy3,L1,L1R05,L1R05S5,Available
CP00844,BK029,copy4,L1,L1R05,L1R05S5,Available
CP00845,BK029,copy5,L1,L1R05,L1R05S5,Available
CP00846,BK029,copy6,L1,L1R05,L1R05S5,Available
CP00847,BK029,copy7,L1,L1R05,L1R05S5,Available
CP00848,BK029,copy8,L1,L1R05,L1R05S5,Available
CP00849,BK029,copy9,L1,L1R05,L1R05S5,Available
CP00850,BK029,copy10,L1,L1R05,L1R05S5,Available
CP00851,BK029,copy11,L1,L1R05,L1R05S5,Available
CP00852,BK029,copy12,L1,L1R05,L1R05S5,Available
CP00853,BK029,copy13,L1,L1R05,L1R05S5,Available
CP00854,BK029,copy14,L1,L1R05,L1R05S5,Available
CP00855,BK029,copy15,L1,L1R05,L1R05S5,Available
CP00856,BK029,copy16,L1,L1R05,L1R05S5,Available
CP00857,BK029,copy17,L1,L1R05,L1R05S5,Available
CP00858,BK029,copy18,L1,L1R05,L1R05S5,Available
CP00859,BK029,copy19,L1,L1R05,L1R05S5,Available
CP00860,BK029,copy20,L1,L1R05,L1R05S5,Available
CP00861,BK029,copy21,L1,L1R05,L1R05S5,Available
CP00862,BK029,copy22,L1,L1R05,L1R05S5,Available
CP00863,BK029,copy23,L1,L1R05,L1R05S5,Available
CP00864,BK029,copy24,L1,L1R05,L1R05S5,Available
CP00865,BK029,copy25,L1,L1R05,L1R05S5,Available
CP00866,BK029,copy26,L1,L1R05,L1R05S5,Available
CP00867,BK029,copy27,L1,L1R05,L1R05S5,Available
CP00868,BK029,copy28,L1,L1R05,L1R05S5,Available
CP00869,BK029,copy29,L1,L1R05,L1R05S5,Available
CP00870,BK029,copy30,L1,L1R05,L1R05S5,Available
CP00871,BK030,copy1,L1,L1R05,L1R05S6,Available
CP00872,BK030,copy2,L1,L1R05,L1R05S6,Available
CP00873,BK030,copy3,L1,L1R05,L1R05S6,Available
CP00874,BK030,copy4,L1,L1R05,L1R05S6,Available
CP00875,BK030,copy5,L1,L1R05,L1R05S6,Available
CP00876,BK030,copy6,L1,L1R05,L1R05S6,Available
CP00877,BK030,copy7,L1,L1R05,L1R05S6,Available
CP00878,BK030,copy8,L1,L1R05,L1R05S6,Available
CP00879,BK030,copy9,L1,L1R05,L1R05S6,Available
CP00880,BK030,copy10,L1,L1R05,L1R05S6,Available
CP00881,BK030,copy11,L1,L1R05,L1R05S6,Available
CP00882,BK030,copy12,L1,L1R05,L1R05S6,Available
CP00883,BK030,copy13,L1,L1R05,L1R05S6,Available
CP00884,BK030,copy14,L1,L1R05,L1R05S6,Available
CP00885,BK030,copy15,L1,L1R05,L1R05S6,Available
CP00886,BK030,copy16,L1,L1R05,L1R05S6,Available
CP00887,BK030,copy17,L1,L1R05,L1R05S6,Available
CP00888,BK030,copy18,L1,L1R05,L1R05S6,Available
CP00889,BK030,copy19,L1,L1R05,L1R05S6,Available
CP00890,BK030,copy20,L1,L1R05,L1R05S6,Available
CP00891,BK030,copy21,L1,L1R05,L1R05S6,Available
CP00892,BK030,copy22,L1,L1R05,L1R05S6,Available
CP00893,BK030,copy23,L1,L1R05,L1R05S6,Available
CP00894,BK030,copy24,L1,L1R05,L1R05S6,Available
CP00895,BK030,copy25,L1,L1R05,L1R05S6,Available
CP00896,BK030,copy26,L1,L1R05,L1R05S6,Available
CP00897,BK030,copy27,L1,L1R05,L1R05S6,Available
CP00898,BK030,copy28,L1,L1R05,L1R05S6,Available
CP00899,BK030,copy29,L1,L1R05,L1R05S6,Available
CP00900,BK030,copy30,L1,L1R05,L1R05S6,Available
